scene,frame,frame_idx,original_path,cleaned_path,ego_x,ego_y,ego_z,ego_yaw,num_points_original,num_points_cleaned,points_removed_pct,ground_z_min,ground_z_max,ground_z_mean,hag_min,hag_max,hag_mean,x_min,x_max,y_min,y_max,z_min,z_max,threshold_m,tile_size_m,Antenna_original,Antenna_cleaned,Cable_original,Cable_cleaned,Electric Pole_original,Electric Pole_cleaned,Wind Turbine_original,Wind Turbine_cleaned,noise_original,noise_cleaned
scene_8,frame_081,81,/content/hackathon/processed/scene_8/frame_081.npz,/content/hackathon/cleaned/scene_8/frame_081.npz,-8353.234375,-82127.6953125,18160.685546875,98.85565948486328,305696,75457,75.32,-23.85833168029785,34.93695831298828,-13.528862023181373,2.0000131130218506,44.928524017333984,6.876510277860998,28.415250778198242,253.30490112304688,-110.70193481445312,163.09400939941406,-20.622461318969727,68.77149963378906,2.0,5.0,470,431,213,187,361,337,0,0,304652,74502
scene_8,frame_082,82,/content/hackathon/processed/scene_8/frame_082.npz,/content/hackathon/cleaned/scene_8/frame_082.npz,-8028.0107421875,-63671.59375,21376.904296875,-92.1174087524414,175142,36472,79.18,-82.03483581542969,-17.579805374145508,-43.911663619831415,2.0000648498535156,18.111339569091797,7.380804910448513,69.38524627685547,296.5362854003906,-196.74302673339844,125.1316909790039,-73.54576110839844,-10.254646301269531,2.0,5.0,0,0,0,0,0,0,0,0,175142,36472
scene_8,frame_083,83,/content/hackathon/processed/scene_8/frame_083.npz,/content/hackathon/cleaned/scene_8/frame_083.npz,-7745.25732421875,-77691.9765625,17899.849609375,-109.14266967773438,267067,88848,66.73,-37.90227508544922,14.573060035705566,-12.909992963533274,2.000025749206543,17.88688850402832,6.574040226398306,12.38855266571045,246.57049560546875,-180.0675048828125,67.33300018310547,-35.74252700805664,20.35798454284668,2.0,5.0,0,0,0,0,0,0,0,0,267067,88848
scene_8,frame_084,84,/content/hackathon/processed/scene_8/frame_084.npz,/content/hackathon/cleaned/scene_8/frame_084.npz,-6355.462890625,-8548.9052734375,10000.0,152.23397827148438,222772,80632,63.81,-48.768611907958984,-17.456937789916992,-40.65140912101844,2.000030517578125,44.31163811683655,7.775424707245172,49.60158157348633,299.27886962890625,-200.60177612304688,200.1594696044922,-45.71282958984375,-3.410133123397827,2.0,5.0,0,0,260,260,0,0,3902,3571,218610,76801
scene_8,frame_085,85,/content/hackathon/processed/scene_8/frame_085.npz,/content/hackathon/cleaned/scene_8/frame_085.npz,-5622.27880859375,26842.416015625,10000.0,-106.75118255615234,221313,59123,73.29,-47.77961730957031,-19.94401741027832,-42.29654124634247,2.0000534057617188,47.24762278795242,8.082441160826376,61.78065872192383,296.7239990234375,-203.39471435546875,197.15567016601562,-45.72165298461914,-0.4846426844596863,2.0,5.0,0,0,291,291,0,0,2361,1440,218661,57392
scene_8,frame_086,86,/content/hackathon/processed/scene_8/frame_086.npz,/content/hackathon/cleaned/scene_8/frame_086.npz,-5435.17529296875,-85656.4609375,19038.65625,120.79012298583984,260754,76184,70.78,-47.82944869995117,27.695762634277344,-23.059559803087456,2.0000534057617188,42.68300437927246,7.257323328834566,44.048519134521484,268.6973876953125,-136.23489379882812,187.4851531982422,-39.946754455566406,57.17648696899414,2.0,5.0,403,359,207,160,407,354,0,0,259737,75311
scene_8,frame_087,87,/content/hackathon/processed/scene_8/frame_087.npz,/content/hackathon/cleaned/scene_8/frame_087.npz,238.1306610107422,22934.884765625,10000.0,114.75003814697266,237621,94588,60.19,-54.38217544555664,29.886098861694336,-40.77797153133438,2.000019073486328,65.02736473083496,8.268737213807679,-289.5978698730469,298.46356201171875,-199.73313903808594,202.8155517578125,-52.11516571044922,30.026897430419922,2.0,5.0,3734,2643,1496,1141,43,29,689,630,231659,90145
scene_8,frame_088,88,/content/hackathon/processed/scene_8/frame_088.npz,/content/hackathon/cleaned/scene_8/frame_088.npz,2150.922119140625,19342.001953125,10000.0,115.42640686035156,220119,92647,57.91,-54.09992599487305,26.64269256591797,-41.35743071976508,2.0000457763671875,65.45138359069824,7.276918162037477,60.44761276245117,299.4656982421875,-195.88580322265625,191.4564666748047,-51.50304412841797,27.75681495666504,2.0,5.0,1415,1312,771,691,0,0,378,329,217555,90315
scene_8,frame_089,89,/content/hackathon/processed/scene_8/frame_089.npz,/content/hackathon/cleaned/scene_8/frame_089.npz,3737.9384765625,-57043.359375,20752.658203125,-118.052490234375,214867,26118,87.84,-74.3611831665039,12.790145874023438,-31.663321369837284,2.0000171661376953,24.707655906677246,5.409801688741812,36.03184127807617,298.235107421875,-196.70384216308594,155.42922973632812,-71.7114486694336,14.214273452758789,2.0,5.0,0,0,151,80,777,643,0,0,213939,25395
scene_8,frame_090,90,/content/hackathon/processed/scene_8/frame_090.npz,/content/hackathon/cleaned/scene_8/frame_090.npz,4117.0166015625,31591.349609375,10000.0,-133.4766845703125,211157,94592,55.2,-47.78399658203125,2.17874813079834,-39.3089892569813,2.0001869201660156,61.59408760070801,7.791786275706964,57.632266998291016,296.0229797363281,-154.53286743164062,199.53341674804688,-45.494388580322266,18.724760055541992,2.0,5.0,4232,2955,346,164,0,0,264,244,206315,91229
scene_8,frame_091,91,/content/hackathon/processed/scene_8/frame_091.npz,/content/hackathon/cleaned/scene_8/frame_091.npz,5521.48974609375,30466.216796875,10000.0,-139.21566772460938,210416,90124,57.17,-47.77740478515625,10.460391998291016,-39.0074970016821,2.000244140625,58.67030906677246,7.996659388495237,49.865421295166016,294.82977294921875,-256.27587890625,199.08546447753906,-45.602745056152344,18.82487678527832,2.0,5.0,3004,2372,405,230,0,0,225,179,206782,87343
scene_8,frame_092,92,/content/hackathon/processed/scene_8/frame_092.npz,/content/hackathon/cleaned/scene_8/frame_092.npz,6843.76220703125,-100708.4765625,17813.732421875,127.15697479248047,279992,89746,67.95,-43.78424072265625,8.073698043823242,-16.576876399622048,2.00002384185791,18.891284942626953,6.626840189535414,20.500518798828125,285.0189514160156,-91.99202728271484,185.06893920898438,-40.19363784790039,13.818652153015137,2.0,5.0,0,0,0,0,0,0,0,0,279992,89746
scene_8,frame_093,93,/content/hackathon/processed/scene_8/frame_093.npz,/content/hackathon/cleaned/scene_8/frame_093.npz,12349.8857421875,45583.953125,10000.0,-155.71400451660156,232666,91325,60.75,-52.96513748168945,29.95032501220703,-38.37601393363622,2.0001296997070312,56.804861068725586,7.6012739448805124,56.71052932739258,295.7778015136719,-180.2438507080078,188.31927490234375,-50.69679260253906,30.651615142822266,2.0,5.0,388,374,482,266,1161,1010,379,313,230256,89362
scene_8,frame_094,94,/content/hackathon/processed/scene_8/frame_094.npz,/content/hackathon/cleaned/scene_8/frame_094.npz,13866.5361328125,-65814.3359375,14746.888671875,-147.2809600830078,318150,20978,93.41,-18.707469940185547,73.04121398925781,-6.030474550274676,2.0000438690185547,31.280807495117188,4.047841329575675,-242.4055633544922,266.2138977050781,-193.47341918945312,204.78277587890625,-15.807619094848633,99.7831802368164,2.0,5.0,405,336,100,23,336,273,0,0,317309,20346
scene_8,frame_095,95,/content/hackathon/processed/scene_8/frame_095.npz,/content/hackathon/cleaned/scene_8/frame_095.npz,16063.5830078125,15764.1142578125,10000.0,172.93963623046875,211263,92601,56.17,-51.67948532104492,-1.7276359796524048,-35.5624774316969,2.0001087188720703,51.42001819610596,6.950610635491598,54.18333435058594,295.7240295410156,-203.0068817138672,196.92918395996094,-49.09082794189453,5.178044319152832,2.0,5.0,308,289,149,98,0,0,274,198,210532,92016
scene_8,frame_096,96,/content/hackathon/processed/scene_8/frame_096.npz,/content/hackathon/cleaned/scene_8/frame_096.npz,23373.6328125,-14033.3994140625,15539.689453125,0.785653829574585,288502,63738,77.91,-63.90757751464844,4.965239524841309,-8.507542727641477,2.000089168548584,18.555821418762207,6.670402531647562,16.544893264770508,212.6186981201172,-172.62998962402344,36.679935455322266,-60.10430145263672,13.652510643005371,2.0,5.0,0,0,20503,0,0,0,0,0,267999,63738
scene_8,frame_097,97,/content/hackathon/processed/scene_8/frame_097.npz,/content/hackathon/cleaned/scene_8/frame_097.npz,33187.15234375,6617.02392578125,14076.466796875,-48.133819580078125,280549,120362,57.1,-67.56712341308594,15.82133960723877,-8.149378797020116,2.0000009536743164,24.284940719604492,6.333133341927814,8.968046188354492,292.93487548828125,-181.62258911132812,146.9517822265625,-65.45553588867188,16.94757843017578,2.0,5.0,0,0,2756,2373,9425,8954,0,0,268368,109035
scene_8,frame_098,98,/content/hackathon/processed/scene_8/frame_098.npz,/content/hackathon/cleaned/scene_8/frame_098.npz,41483.74609375,-99382.859375,16123.642578125,168.69769287109375,322027,83635,74.03,-35.02216339111328,40.16667556762695,-11.772184687001163,2.00003719329834,42.608839988708496,6.669755391051436,24.112058639526367,292.5428161621094,-118.5263671875,153.87098693847656,-32.62056350708008,56.13637924194336,2.0,5.0,254,209,0,0,0,0,0,0,321773,83426
scene_8,frame_099,99,/content/hackathon/processed/scene_8/frame_099.npz,/content/hackathon/cleaned/scene_8/frame_099.npz,63685.7890625,-19382.55859375,15091.4267578125,155.07447814941406,172335,36048,79.08,-92.70133209228516,-11.755132675170898,-63.952864465783506,2.0000038146972656,28.563098907470703,5.156134141666118,92.6239013671875,295.6242980957031,-196.1332550048828,184.5037841796875,-90.35200500488281,-9.523479461669922,2.0,5.0,789,571,0,0,0,0,0,0,171546,35477
scene_9,frame_000,0,/content/hackathon/processed/scene_9/frame_000.npz,/content/hackathon/cleaned/scene_9/frame_000.npz,-197958.21875,-46153.35546875,23418.380859375,-9.793318748474121,266857,90886,65.94,-97.7915267944336,8.61115837097168,-12.548760007036835,2.000014305114746,25.29902172088623,3.68916528665391,24.231901168823242,82.82308959960938,-31.643909454345703,78.24214935302734,-28.682727813720703,29.737606048583984,2.0,5.0,2270,2268,0,0,0,0,0,0,264587,88618
scene_9,frame_001,1,/content/hackathon/processed/scene_9/frame_001.npz,/content/hackathon/cleaned/scene_9/frame_001.npz,-197231.359375,-51763.11328125,19901.349609375,39.651790618896484,506765,195877,61.35,-8.214288711547852,33.66787338256836,1.2201036341450062,2.0000061988830566,11.225802421569824,3.2690543017164995,14.300309181213379,67.83354187011719,-54.7669792175293,37.00888442993164,-6.171273708343506,32.246028900146484,2.0,5.0,0,0,0,0,0,0,0,0,506765,195877
scene_9,frame_002,2,/content/hackathon/processed/scene_9/frame_002.npz,/content/hackathon/cleaned/scene_9/frame_002.npz,-173288.21875,-38610.40234375,16338.4697265625,-6.37485408782959,254321,74025,70.89,-54.54116439819336,28.1241397857666,-8.220980799376393,2.0000076293945312,17.065935134887695,4.198628837736233,5.806275844573975,179.99465942382812,-160.59303283691406,97.24404907226562,-32.13311767578125,30.412647247314453,2.0,5.0,312,264,0,0,0,0,0,0,254009,73761
scene_9,frame_003,3,/content/hackathon/processed/scene_9/frame_003.npz,/content/hackathon/cleaned/scene_9/frame_003.npz,-123809.3125,-63930.37890625,11022.7724609375,83.2857894897461,238317,108800,54.35,-58.958473205566406,3.0638582706451416,-29.885704568552857,2.000063896179199,64.50347137451172,6.403044175039943,19.328954696655273,297.2823486328125,-202.76588439941406,196.769775390625,-56.93376159667969,18.864765167236328,2.0,5.0,87,76,56,56,256,242,0,0,237918,108426
scene_9,frame_004,4,/content/hackathon/processed/scene_9/frame_004.npz,/content/hackathon/cleaned/scene_9/frame_004.npz,-122232.21875,-50610.828125,10481.138671875,83.36882781982422,265164,115852,56.31,-47.09396743774414,70.04420471191406,-21.387725858358152,2.0000057220458984,76.7379150390625,7.0861814548051,19.072368621826172,299.8888244628906,-197.1891326904297,188.918701171875,-41.9657096862793,70.64607238769531,2.0,5.0,1037,1013,1078,909,3864,3798,0,0,259185,110132
scene_9,frame_005,5,/content/hackathon/processed/scene_9/frame_005.npz,/content/hackathon/cleaned/scene_9/frame_005.npz,-112633.0,-6901.03662109375,13695.576171875,41.47510528564453,175228,73424,58.1,-89.34168243408203,-4.5122904777526855,-25.817405494541624,2.00008487701416,22.61450457572937,5.066902013648164,12.834056854248047,290.7330322265625,-174.474365234375,168.77090454101562,-80.16358947753906,1.6901155710220337,2.0,5.0,1105,1017,0,0,0,0,0,0,174123,72407
scene_9,frame_006,6,/content/hackathon/processed/scene_9/frame_006.npz,/content/hackathon/cleaned/scene_9/frame_006.npz,-107354.375,2534.35888671875,11164.625,-102.04154968261719,311489,140722,54.82,-63.9710693359375,33.20134735107422,-5.799775864210965,2.0000123977661133,19.13010263442993,5.965508436759795,-45.911582946777344,259.1061096191406,-271.0598449707031,63.37336730957031,-59.51911163330078,29.271421432495117,2.0,5.0,628,532,0,0,0,0,0,0,310861,140190
scene_9,frame_007,7,/content/hackathon/processed/scene_9/frame_007.npz,/content/hackathon/cleaned/scene_9/frame_007.npz,-104557.9375,-26929.779296875,10000.0,99.7436752319336,289343,144212,50.16,-50.90727996826172,67.92163848876953,-23.503322590401186,2.0000171661376953,19.832337379455566,7.488981966137799,24.622159957885742,289.2618713378906,-196.44598388671875,192.00506591796875,-47.212669372558594,66.43033599853516,2.0,5.0,60,60,0,0,0,0,0,0,289283,144152
scene_9,frame_008,8,/content/hackathon/processed/scene_9/frame_008.npz,/content/hackathon/cleaned/scene_9/frame_008.npz,-104049.8984375,-66924.203125,10000.0,127.85316467285156,242641,124724,48.6,-48.672035217285156,44.899208068847656,-25.376211315607378,2.0000457763671875,68.350341796875,6.572426154636787,-16.935792922973633,299.7190246582031,-198.66835021972656,289.6031494140625,-45.79099655151367,35.239158630371094,2.0,5.0,22,17,294,266,384,329,0,0,241941,124112
scene_9,frame_009,9,/content/hackathon/processed/scene_9/frame_009.npz,/content/hackathon/cleaned/scene_9/frame_009.npz,-102446.5859375,-11700.1904296875,10000.0,126.40145111083984,340393,188866,44.52,-23.44952964782715,85.23898315429688,-10.953485912465469,2.000002861022949,24.957138061523438,7.468863924349167,25.42626953125,292.5069580078125,-162.59617614746094,155.9598388671875,-21.44760513305664,83.01298522949219,2.0,5.0,483,442,0,0,0,0,0,0,339910,188424
scene_9,frame_010,10,/content/hackathon/processed/scene_9/frame_010.npz,/content/hackathon/cleaned/scene_9/frame_010.npz,-100323.3359375,-68596.640625,10000.0,172.91867065429688,262557,121041,53.9,-43.467872619628906,13.374317169189453,-21.228344543310268,2.0000343322753906,26.52161866426468,6.319401640126728,18.106529235839844,295.74456787109375,-198.8259735107422,204.19058227539062,-33.9334716796875,15.572639465332031,2.0,5.0,710,695,0,0,0,0,0,0,261847,120346
scene_9,frame_011,11,/content/hackathon/processed/scene_9/frame_011.npz,/content/hackathon/cleaned/scene_9/frame_011.npz,-86195.703125,35105.34375,10000.0,5.964026927947998,219313,76971,64.9,-61.782066345214844,3.7439467906951904,-45.029867559227725,2.0000133514404297,42.648770332336426,8.013220255665015,80.8569107055664,295.79925537109375,-201.09510803222656,204.75816345214844,-59.722537994384766,6.940049648284912,2.0,5.0,0,0,0,0,0,0,0,0,219313,76971
scene_9,frame_012,12,/content/hackathon/processed/scene_9/frame_012.npz,/content/hackathon/cleaned/scene_9/frame_012.npz,-81756.0234375,36298.6640625,10000.0,3.2184746265411377,235582,86470,63.3,-57.3526496887207,5.613793849945068,-42.59544390844803,2.000072479248047,19.050227880477905,7.327845247385447,62.34758758544922,296.9599304199219,-194.63272094726562,203.8296661376953,-54.38739013671875,7.831601619720459,2.0,5.0,0,0,0,0,0,0,0,0,235582,86470
scene_9,frame_013,13,/content/hackathon/processed/scene_9/frame_013.npz,/content/hackathon/cleaned/scene_9/frame_013.npz,-78366.6640625,44471.375,10000.0,-31.965076446533203,230433,105011,54.43,-55.786014556884766,-0.24846325814723969,-40.00276371878055,2.0000152587890625,18.772235870361328,7.487530544553965,62.97275161743164,294.9539794921875,-141.2985076904297,203.81756591796875,-52.250579833984375,6.08234977722168,2.0,5.0,0,0,0,0,0,0,0,0,230433,105011
scene_9,frame_014,14,/content/hackathon/processed/scene_9/frame_014.npz,/content/hackathon/cleaned/scene_9/frame_014.npz,-75433.8359375,42588.1171875,10000.0,-31.715591430664062,226813,94547,58.31,-57.699832916259766,-8.32542610168457,-38.28643148133658,2.0000152587890625,18.755184173583984,6.774716469805545,62.76646423339844,297.4398498535156,-143.8074493408203,205.5773162841797,-55.41407012939453,4.894040107727051,2.0,5.0,0,0,0,0,0,0,0,0,226813,94547
scene_9,frame_015,15,/content/hackathon/processed/scene_9/frame_015.npz,/content/hackathon/cleaned/scene_9/frame_015.npz,-72220.7578125,35965.16796875,10000.0,11.961999893188477,230590,90914,60.57,-56.847572326660156,4.204609394073486,-38.14341807235762,2.0000486373901367,20.25826406478882,7.30041336507894,67.40444946289062,298.13360595703125,-129.99293518066406,200.75257873535156,-53.72828674316406,7.851098537445068,2.0,5.0,0,0,0,0,0,0,0,0,230590,90914
scene_9,frame_016,16,/content/hackathon/processed/scene_9/frame_016.npz,/content/hackathon/cleaned/scene_9/frame_016.npz,-72216.453125,12287.3681640625,10000.0,77.34172821044922,207031,90278,56.39,-59.94553756713867,-15.81301212310791,-44.65954339283766,2.0000267028808594,18.493274688720703,7.065313603971563,37.65155792236328,298.2325439453125,-203.43624877929688,192.24264526367188,-57.56490707397461,-13.18962574005127,2.0,5.0,0,0,0,0,0,0,0,0,207031,90278
scene_9,frame_017,17,/content/hackathon/processed/scene_9/frame_017.npz,/content/hackathon/cleaned/scene_9/frame_017.npz,-67784.7890625,59701.3125,10000.0,-87.07543182373047,230174,107898,53.12,-61.74394607543945,4.859130382537842,-30.973502498499084,2.0000038146972656,18.41501474380493,6.805564132051446,21.636999130249023,294.0895690917969,-98.27693176269531,205.3529510498047,-59.130577087402344,8.11251449584961,2.0,5.0,0,0,0,0,0,0,0,0,230174,107898
scene_9,frame_018,18,/content/hackathon/processed/scene_9/frame_018.npz,/content/hackathon/cleaned/scene_9/frame_018.npz,-65362.5625,37762.11328125,10000.0,-154.23486328125,215730,79426,63.18,-66.27532958984375,1.9951729774475098,-44.328416595578744,2.000080108642578,29.331145763397217,7.359841515830799,-144.67547607421875,298.93450927734375,-287.4877014160156,204.86219787597656,-57.08470916748047,0.15310028195381165,2.0,5.0,0,0,0,0,0,0,0,0,215730,79426
scene_9,frame_019,19,/content/hackathon/processed/scene_9/frame_019.npz,/content/hackathon/cleaned/scene_9/frame_019.npz,-64994.41796875,37827.6953125,10000.0,-157.49903869628906,222509,83642,62.41,-66.29707336425781,-10.431705474853516,-44.528454264612385,2.0001583099365234,19.01362419128418,7.151301841262442,58.775516510009766,299.81719970703125,-197.59161376953125,204.2606658935547,-62.07314682006836,0.05167047306895256,2.0,5.0,0,0,0,0,0,0,0,0,222509,83642
scene_9,frame_020,20,/content/hackathon/processed/scene_9/frame_020.npz,/content/hackathon/cleaned/scene_9/frame_020.npz,-63827.09765625,40281.96484375,10000.0,-131.84500122070312,223332,91674,58.95,-65.84205627441406,-10.207524299621582,-44.12718346160647,2.0001373291015625,18.440340042114258,7.4763836492472535,65.20295715332031,296.06707763671875,-205.01998901367188,201.10324096679688,-60.1683349609375,-3.9665005207061768,2.0,5.0,0,0,0,0,0,0,0,0,223332,91674
scene_9,frame_021,21,/content/hackathon/processed/scene_9/frame_021.npz,/content/hackathon/cleaned/scene_9/frame_021.npz,-62501.3671875,42933.63671875,10000.0,-125.53413391113281,218184,86164,60.51,-64.87869262695312,-17.167320251464844,-45.598215922949855,2.0000534057617188,18.77349853515625,7.387464307520108,76.78517150878906,295.61083984375,-202.91200256347656,200.9065704345703,-56.71915817260742,-11.776257514953613,2.0,5.0,0,0,0,0,0,0,0,0,218184,86164
scene_9,frame_022,22,/content/hackathon/processed/scene_9/frame_022.npz,/content/hackathon/cleaned/scene_9/frame_022.npz,-60839.2265625,16109.8974609375,10000.0,105.39559936523438,214554,82712,61.45,-60.0413932800293,-1.0489007234573364,-42.44373239842331,2.0000267028808594,18.747982025146484,6.7875165241330055,51.47257614135742,297.1278991699219,-205.70944213867188,189.11497497558594,-57.66971206665039,4.089941501617432,2.0,5.0,0,0,0,0,0,0,0,0,214554,82712
scene_9,frame_023,23,/content/hackathon/processed/scene_9/frame_023.npz,/content/hackathon/cleaned/scene_9/frame_023.npz,-59959.00390625,43310.90625,10000.0,-137.2834930419922,211226,72180,65.83,-63.91358947753906,-20.894756317138672,-48.21955884742201,2.000133514404297,18.567550659179688,7.809877881292954,87.61778259277344,295.5660095214844,-203.7936248779297,183.30841064453125,-59.620399475097656,-13.686934471130371,2.0,5.0,0,0,0,0,0,0,0,0,211226,72180
scene_9,frame_024,24,/content/hackathon/processed/scene_9/frame_024.npz,/content/hackathon/cleaned/scene_9/frame_024.npz,-59004.15234375,45044.86328125,10764.2490234375,-12.664209365844727,234270,109554,53.24,-69.31107330322266,71.5659408569336,-43.960648749948554,2.000019073486328,146.8582534790039,13.468796895391769,64.8892822265625,294.9579162597656,-200.10086059570312,195.76449584960938,-64.89533996582031,95.91194915771484,2.0,5.0,70,68,0,0,0,0,11062,10174,223138,99312
scene_9,frame_025,25,/content/hackathon/processed/scene_9/frame_025.npz,/content/hackathon/cleaned/scene_9/frame_025.npz,-57721.109375,-119516.8125,14900.28125,24.9945068359375,247615,114248,53.86,-49.28532791137695,11.339080810546875,-24.007683687212985,2.0000152587890625,19.22898578643799,7.119659880794218,16.73053550720215,271.6402282714844,-127.95673370361328,198.78131103515625,-46.67595291137695,17.3045597076416,2.0,5.0,8164,5080,0,0,0,0,0,0,239451,109168
scene_9,frame_026,26,/content/hackathon/processed/scene_9/frame_026.npz,/content/hackathon/cleaned/scene_9/frame_026.npz,-57189.1015625,-118338.6953125,14898.7197265625,-19.551464080810547,264967,119968,54.72,-49.086692810058594,31.99973487854004,-20.415101527496528,2.000002861022949,19.5711989402771,6.40077918288349,10.624353408813477,293.96307373046875,-195.64144897460938,189.08010864257812,-46.9907112121582,34.010128021240234,2.0,5.0,13777,7114,0,0,0,0,0,0,251190,112854
scene_9,frame_027,27,/content/hackathon/processed/scene_9/frame_027.npz,/content/hackathon/cleaned/scene_9/frame_027.npz,-56991.375,48239.62109375,10264.5,90.64112091064453,264815,106732,59.7,-46.5206298828125,13.758011817932129,-22.192765598649608,2.000000476837158,20.440589904785156,7.208859181047125,20.24241065979004,281.2781982421875,-179.57325744628906,194.94894409179688,-43.96894836425781,23.968509674072266,2.0,5.0,202,185,0,0,0,0,0,0,264613,106547
scene_9,frame_028,28,/content/hackathon/processed/scene_9/frame_028.npz,/content/hackathon/cleaned/scene_9/frame_028.npz,-54543.03125,-114106.3828125,14695.5625,-108.08711242675781,269784,80958,69.99,-31.708038330078125,37.73440933227539,-16.380161230292472,2.000338554382324,30.705533981323242,6.747932802770169,20.205883026123047,296.0419006347656,-203.80506896972656,177.14273071289062,-25.484081268310547,36.37843322753906,2.0,5.0,1694,1529,93,54,114,100,0,0,267883,79275
scene_9,frame_029,29,/content/hackathon/processed/scene_9/frame_029.npz,/content/hackathon/cleaned/scene_9/frame_029.npz,-54092.1640625,-165864.578125,18024.970703125,30.880327224731445,347088,151126,56.46,-29.289440155029297,58.928775787353516,-11.888694601763342,2.0000181198120117,37.43899154663086,6.581860059270976,15.732747077941895,287.23291015625,-107.40216064453125,105.2802963256836,-27.19379234313965,63.5711555480957,2.0,5.0,0,0,727,593,1548,1395,2,2,344811,149136
scene_9,frame_030,30,/content/hackathon/processed/scene_9/frame_030.npz,/content/hackathon/cleaned/scene_9/frame_030.npz,-51936.41796875,57851.421875,10000.0,137.62486267089844,234495,77717,66.86,-45.951351165771484,22.47153091430664,-22.370963785074984,2.000011444091797,31.521275997161865,6.953121336467915,-296.3270263671875,267.74786376953125,-197.6029510498047,136.85958862304688,-41.85239028930664,23.724302291870117,2.0,5.0,929,894,0,0,0,0,0,0,233566,76823
scene_9,frame_031,31,/content/hackathon/processed/scene_9/frame_031.npz,/content/hackathon/cleaned/scene_9/frame_031.npz,-50575.99609375,40961.08984375,10000.0,1.3313184976577759,274013,123778,54.83,-55.14073181152344,36.07167434692383,-33.81943723630181,2.0000228881835938,121.26448822021484,15.408924987867657,59.270565032958984,291.3183898925781,-200.9053955078125,205.77536010742188,-52.90101623535156,77.24651336669922,2.0,5.0,7,7,5,4,42,9,28602,25691,245357,98067
scene_9,frame_032,32,/content/hackathon/processed/scene_9/frame_032.npz,/content/hackathon/cleaned/scene_9/frame_032.npz,-49333.125,-102379.0546875,14203.1630859375,-112.33915710449219,278266,123264,55.7,-42.56663131713867,10.317713737487793,-14.387456071247234,2.00003719329834,18.04176139831543,6.1645475505305365,13.57673168182373,294.6844787597656,-203.56886291503906,117.1957015991211,-40.280887603759766,13.76686954498291,2.0,5.0,67,59,0,0,0,0,0,0,278199,123205
scene_9,frame_033,33,/content/hackathon/processed/scene_9/frame_033.npz,/content/hackathon/cleaned/scene_9/frame_033.npz,-49002.8359375,-156677.96875,19700.5,16.706222534179688,358460,175874,50.94,-53.706092834472656,45.10702896118164,-5.123072479005372,2.000005006790161,35.509737968444824,5.6360571360168725,5.777246475219727,270.0195617675781,-153.304443359375,51.64970397949219,-47.46697998046875,53.30018997192383,2.0,5.0,0,0,1916,1262,0,0,89,69,356455,174543
scene_9,frame_034,34,/content/hackathon/processed/scene_9/frame_034.npz,/content/hackathon/cleaned/scene_9/frame_034.npz,-47535.4609375,63220.8046875,10000.0,-176.36524963378906,261987,88732,66.13,-34.74928665161133,2.107257604598999,-23.596855147766767,2.0000133514404297,27.172289848327637,6.788846114121669,45.931884765625,289.059814453125,-135.42515563964844,125.8653793334961,-30.559490203857422,15.732288360595703,2.0,5.0,425,386,0,0,0,0,0,0,261562,88346
scene_9,frame_035,35,/content/hackathon/processed/scene_9/frame_035.npz,/content/hackathon/cleaned/scene_9/frame_035.npz,-45359.69140625,45220.6328125,10000.0,-159.22186279296875,228490,87690,61.62,-59.026241302490234,4.058021545410156,-31.581894946856234,2.0001068115234375,18.739295959472656,6.931247154124504,-88.5618667602539,296.666259765625,-294.74371337890625,127.00282287597656,-54.33989715576172,8.194341659545898,2.0,5.0,0,0,3,1,0,0,394,14,228093,87675
scene_9,frame_036,36,/content/hackathon/processed/scene_9/frame_036.npz,/content/hackathon/cleaned/scene_9/frame_036.npz,-42498.81640625,42258.46875,10000.0,-55.33526611328125,262226,107308,59.08,-59.281288146972656,75.91081237792969,-30.960879054844693,2.000091552734375,131.49139022827148,12.030031163910172,10.79481029510498,292.959228515625,-191.78562927246094,200.0957794189453,-55.480804443359375,88.95060729980469,2.0,5.0,191,168,68,47,95,89,88403,63438,173469,43566
scene_9,frame_037,37,/content/hackathon/processed/scene_9/frame_037.npz,/content/hackathon/cleaned/scene_9/frame_037.npz,-40350.49609375,41317.98046875,10000.0,-49.52513122558594,231233,81929,64.57,-53.571617126464844,53.27601623535156,-37.98677251140508,2.0000057220458984,143.72852325439453,14.863236272632818,60.01237487792969,296.3553161621094,-200.5615234375,204.0545196533203,-50.4163932800293,97.41226196289062,2.0,5.0,365,360,161,141,246,229,19354,16315,211107,64884
scene_9,frame_038,38,/content/hackathon/processed/scene_9/frame_038.npz,/content/hackathon/cleaned/scene_9/frame_038.npz,-38496.20703125,18188.859375,10000.0,98.0442886352539,238192,88384,62.89,-62.319580078125,73.13269805908203,-41.93269758264491,2.000011444091797,148.1468505859375,14.1130090111202,59.62723159790039,298.37554931640625,-191.14414978027344,204.39479064941406,-59.72774887084961,87.31311798095703,2.0,5.0,606,570,0,0,0,0,10269,9565,227317,78249
scene_9,frame_039,39,/content/hackathon/processed/scene_9/frame_039.npz,/content/hackathon/cleaned/scene_9/frame_039.npz,-37948.46484375,2885.73876953125,10000.0,5.759467124938965,213780,79263,62.92,-47.78141784667969,-15.645878791809082,-35.91334040520267,2.0003623962402344,25.644882202148438,7.6534410881698065,51.61003494262695,293.68914794921875,-181.52154541015625,199.54119873046875,-45.43919372558594,-13.545503616333008,2.0,5.0,101,92,76,63,0,0,0,0,213603,79108
